Time (s),X,Y,Sway Distance (cm),Sway Velocity (cm/s)
21.775444984436035,628,274,2.692582403567252,64.86533652071277
21.814867734909058,634,273,3.0413812651491097,77.14787092875139
21.855713605880737,637,273,1.5,36.72341816483773
21.898276805877686,638,276,1.5811388300841898,37.14802529409341
21.939334869384766,643,290,7.433034373659253,181.037139571317
21.9823317527771,646,289,1.5811388300841898,36.77333577079902
22.02330493927002,647,288,0.7071067811865476,17.257793247511614
22.063151836395264,649,287,1.118033988749895,28.05824466672434
22.10352063179016,651,287,1.0,24.77160862041472
22.144799947738647,656,288,2.5495097567963922,61.76240323308653
22.186339616775513,663,286,3.640054944640259,87.62840506528391
22.228965759277344,668,285,2.5495097567963922,59.81094246768577
22.268375635147095,672,285,2.0,50.74870082336643
22.30821681022644,673,284,0.7071067811865476,17.74814070564708
22.347533702850342,676,285,1.5811388300841898,40.215254171002066
22.38873863220215,679,285,1.5,36.40341152372907
22.43200993537903,680,285,0.5,11.555002121293935
22.471378803253174,684,282,2.5,63.5019530658592
22.516443729400635,686,285,1.8027756377319946,40.003962989598
22.550882816314697,690,286,2.0615528128088303,59.86084410289743
22.59640860557556,689,286,0.5,10.98278597950238
22.631757736206055,691,288,1.4142135623730951,40.00702526905016
22.677239656448364,694,289,1.5811388300841898,34.76411773426697
22.719668865203857,683,294,6.041522986797286,142.39065879386948
22.8003089427948,689,294,3.0,37.20234515668378
22.84019374847412,695,292,3.1622776601683795,79.28527182991634
22.885491847991943,692,292,1.5,33.11397202016906
22.926732778549194,684,298,5.0,121.23877740971344
22.962703704833984,684,298,0.0,0.0
23.001731634140015,685,297,0.7071067811865476,18.117968177145674
